datetime,frequency11,humidity1,state1,temperature1,timestamp
2022-07-01 14:47:00.150000,7385.52,0,1,0,1656667020150
2022-07-01 14:47:01.152000,7377.02,0,1,0,1656667021152
2022-07-01 14:47:02.154000,7385.52,0,1,0,1656667022154
2022-07-01 14:47:03.156000,7386.18,0,1,0,1656667023156
2022-07-01 14:47:04.157000,7398.64,0,1,0,1656667024157
2022-07-01 14:47:05.159000,7385.52,0,1,0,1656667025159
2022-07-01 14:47:06.161000,7398.64,0,1,0,1656667026161
2022-07-01 14:47:07.161000,7398.64,0,1,0,1656667027161
2022-07-01 14:47:08.163000,7385.52,0,1,0,1656667028163
2022-07-01 14:47:09.165000,7385.52,0,1,0,1656667029165
2022-07-01 14:47:10.166000,7398.64,0,1,0,1656667030166
2022-07-01 14:47:11.167000,7426.99,0,1,0,1656667031167
2022-07-01 14:47:12.169000,7385.52,0,1,0,1656667032169
2022-07-01 14:47:13.169000,7398.64,0,1,0,1656667033169
2022-07-01 14:47:14.171000,7386.18,0,1,0,1656667034171
2022-07-01 14:47:15.173000,7386.18,0,1,0,1656667035173
2022-07-01 14:47:16.174000,7349.05,0,1,0,1656667036174
2022-07-01 14:47:17.176000,7386.18,0,1,0,1656667037176
2022-07-01 14:47:18.178000,7385.52,0,1,0,1656667038178
2022-07-01 14:47:19.179000,7349.05,0,1,0,1656667039179
2022-07-01 14:47:20.181000,7385.52,0,1,0,1656667040181
2022-07-01 14:47:21.183000,7377.02,0,1,0,1656667041183
2022-07-01 14:47:22.183000,7398.64,0,1,0,1656667042183
2022-07-01 14:47:23.185000,7385.52,0,1,0,1656667043185
2022-07-01 14:47:24.187000,7385.52,0,1,0,1656667044187
2022-07-01 14:47:25.187000,7398.64,0,1,0,1656667045187
2022-07-01 14:47:26.189000,7349.05,0,1,0,1656667046189
2022-07-01 14:47:27.191000,7385.52,0,1,0,1656667047191
2022-07-01 14:47:28.193000,7398.64,0,1,0,1656667048193
2022-07-01 14:47:29.195000,7386.18,0,1,0,1656667049195
2022-07-01 14:47:30.197000,7386.18,0,1,0,1656667050197
2022-07-01 14:47:31.198000,7377.02,0,1,0,1656667051198
2022-07-01 14:47:32.200000,7385.52,0,1,0,1656667052200
2022-07-01 14:47:33.202000,7385.52,0,1,0,1656667053202
2022-07-01 14:47:34.204000,7398.64,0,1,0,1656667054204
2022-07-01 14:47:35.206000,7385.52,0,1,0,1656667055206
2022-07-01 14:47:36.208000,7398.64,0,1,0,1656667056208
2022-07-01 14:47:37.210000,7349.05,0,1,0,1656667057210
2022-07-01 14:47:38.212000,7386.18,0,1,0,1656667058212
2022-07-01 14:47:39.214000,7385.52,0,1,0,1656667059214
2022-07-01 14:47:40.214000,7398.64,0,1,0,1656667060214
2022-07-01 14:47:41.214000,7377.02,0,1,0,1656667061214
2022-07-01 14:47:42.216000,7385.52,0,1,0,1656667062216
2022-07-01 14:47:43.217000,7398.64,0,1,0,1656667063217
2022-07-01 14:47:44.219000,7386.18,0,1,0,1656667064219
2022-07-01 14:47:45.221000,7385.52,0,1,0,1656667065221
2022-07-01 14:47:46.223000,7398.64,0,1,0,1656667066223
2022-07-01 14:47:47.225000,7385.52,0,1,0,1656667067225
2022-07-01 14:47:48.227000,7386.18,0,1,0,1656667068227
2022-07-01 14:47:49.227000,7398.64,0,1,0,1656667069227
2022-07-01 14:47:50.229000,7385.52,0,1,0,1656667070229
2022-07-01 14:47:51.231000,7377.02,0,1,0,1656667071231
2022-07-01 14:47:52.232000,7349.05,0,1,0,1656667072232
2022-07-01 14:47:53.234000,7385.52,0,1,0,1656667073234
2022-07-01 14:47:54.236000,7336.76,0,1,0,1656667074236
2022-07-01 14:47:55.236000,7398.64,0,1,0,1656667075236
