datetime,frequency11,humidity1,state1,temperature1,timestamp
2022-07-01 13:51:00.641000,10546.74,38,1,23,1656663660641
2022-07-01 13:51:01.643000,10178.32,38,1,23,1656663661643
2022-07-01 13:51:03.697000,10199.5,38,1,23,1656663663697
2022-07-01 13:51:04.699000,10202,38,1,23,1656663664699
2022-07-01 13:51:05.701000,10178.32,38,1,23,1656663665701
2022-07-01 13:51:07.310000,10160.54,38,1,23,1656663667310
2022-07-01 13:51:08.312000,10272.42,38,1,23,1656663668312
2022-07-01 13:51:09.314000,10178.32,38,1,23,1656663669314
2022-07-01 13:51:10.316000,10160.95,38,1,23,1656663670316
2022-07-01 13:51:11.318000,10178.32,38,1,23,1656663671318
2022-07-01 13:51:12.320000,10178.32,38,1,23,1656663672320
2022-07-01 13:51:13.323000,10202,38,1,23,1656663673323
2022-07-01 13:51:14.325000,10178.32,38,1,23,1656663674325
2022-07-01 13:51:15.327000,10202,38,1,23,1656663675327
2022-07-01 13:51:16.328000,10109.18,38,1,23,1656663676328
2022-07-01 13:51:17.330000,10178.32,38,1,23,1656663677330
2022-07-01 13:51:18.332000,10178.32,38,1,23,1656663678332
2022-07-01 13:51:19.335000,10202,38,1,23,1656663679335
2022-07-01 13:51:20.336000,10255.99,38,1,23,1656663680336
2022-07-01 13:51:21.338000,10178.32,38,1,23,1656663681338
2022-07-01 13:51:22.340000,10109.18,38,1,23,1656663682340
2022-07-01 13:51:23.342000,10178.32,38,1,23,1656663683342
2022-07-01 13:51:24.344000,10177.08,38,1,23,1656663684344
2022-07-01 13:51:25.347000,10202,38,1,23,1656663685347
2022-07-01 13:51:26.349000,10178.32,38,1,23,1656663686349
2022-07-01 13:51:27.351000,10178.32,38,1,23,1656663687351
2022-07-01 13:51:28.352000,10202,38,1,23,1656663688352
2022-07-01 13:51:29.354000,10208.25,38,1,23,1656663689354
2022-07-01 13:51:30.355000,10160.95,38,1,23,1656663690355
2022-07-01 13:51:31.356000,10202,38,1,23,1656663691356
2022-07-01 13:51:32.358000,10177.08,38,1,23,1656663692358
2022-07-01 13:51:33.360000,10272.42,38,1,23,1656663693360
2022-07-01 13:51:34.362000,10202,38,1,23,1656663694362
2022-07-01 13:51:35.364000,10203.25,38,1,23,1656663695364
2022-07-01 13:51:36.366000,10272.42,38,1,23,1656663696366
2022-07-01 13:51:37.367000,10202,38,1,23,1656663697367
2022-07-01 13:51:38.369000,10178.32,38,1,23,1656663698369
2022-07-01 13:51:39.371000,10178.32,38,1,23,1656663699371
2022-07-01 13:51:40.374000,10255.99,38,1,23,1656663700374
2022-07-01 13:51:41.376000,10178.32,38,1,23,1656663701376
2022-07-01 13:51:42.378000,10178.32,38,1,23,1656663702378
2022-07-01 13:51:43.379000,10203.25,38,1,23,1656663703379
2022-07-01 13:51:44.381000,10272.42,38,1,23,1656663704381
2022-07-01 13:51:45.383000,10202,38,1,23,1656663705383
2022-07-01 13:51:46.386000,10202,38,1,23,1656663706386
2022-07-01 13:51:47.388000,10272.42,38,1,23,1656663707388
2022-07-01 13:51:48.390000,10178.32,38,1,23,1656663708390
2022-07-01 13:51:49.393000,10202,38,1,23,1656663709393
2022-07-01 13:51:50.394000,10162.19,38,1,23,1656663710394
2022-07-01 13:51:51.396000,10178.32,38,1,23,1656663711396
2022-07-01 13:51:52.399000,10202,38,1,23,1656663712399
2022-07-01 13:51:53.401000,10178.32,38,1,23,1656663713401
2022-07-01 13:51:54.403000,10177.08,38,1,23,1656663714403
2022-07-01 13:51:55.405000,10202,38,1,23,1656663715405
2022-07-01 13:51:56.407000,10178.32,38,1,23,1656663716407
2022-07-01 13:51:57.409000,10178.32,38,1,23,1656663717409
2022-07-01 13:51:58.410000,10203.25,38,1,23,1656663718410
2022-07-01 13:51:59.412000,10178.32,38,1,23,1656663719412
2022-07-01 13:52:00.415000,10162.19,38,1,23,1656663720415
2022-07-01 13:52:01.416000,10203.25,38,1,23,1656663721416
2022-07-01 13:52:02.418000,10178.32,38,1,23,1656663722418
2022-07-01 13:52:03.420000,10178.32,38,1,23,1656663723420
2022-07-01 13:52:04.422000,10202,38,1,23,1656663724422
2022-07-01 13:52:05.424000,10202,38,1,23,1656663725424
2022-07-01 13:52:06.426000,10178.32,38,1,23,1656663726426
2022-07-01 13:52:07.427000,10202,38,1,23,1656663727427
2022-07-01 13:52:08.429000,10177.08,38,1,23,1656663728429
2022-07-01 13:52:09.431000,10177.08,38,1,23,1656663729431
2022-07-01 13:52:10.432000,10160.95,38,1,23,1656663730432
2022-07-01 13:52:11.434000,10178.32,38,1,23,1656663731434
2022-07-01 13:52:12.436000,10178.32,38,1,23,1656663732436
2022-07-01 13:52:13.438000,10202,38,1,23,1656663733438
2022-07-01 13:52:14.440000,10178.32,38,1,23,1656663734440
