datetime,frequency11,humidity1,state1,temperature1,timestamp
2022-06-30 15:05:00.500000,8030.32,0,1,0,1656581700500
2022-06-30 15:05:01.502000,8045.83,0,1,0,1656581701502
2022-06-30 15:05:02.504000,7972.7,0,1,0,1656581702504
2022-06-30 15:05:03.505000,7972.7,0,1,0,1656581703505
2022-06-30 15:05:04.507000,7987.22,0,1,0,1656581704507
2022-06-30 15:05:05.524000,8020.28,0,1,0,1656581705524
2022-06-30 15:05:06.526000,8030.32,0,1,0,1656581706526
2022-06-30 15:05:07.526000,7987.22,0,1,0,1656581707526
2022-06-30 15:05:08.528000,8021.82,0,1,0,1656581708528
2022-06-30 15:05:09.530000,8045.83,0,1,0,1656581709530
2022-06-30 15:05:10.531000,7987.22,0,1,0,1656581710531
2022-06-30 15:05:11.533000,7972.7,0,1,0,1656581711533
2022-06-30 15:05:12.535000,8030.32,0,1,0,1656581712535
2022-06-30 15:05:13.536000,7987.22,0,1,0,1656581713536
2022-06-30 15:05:14.538000,8045.83,0,1,0,1656581714538
2022-06-30 15:05:15.542000,8030.32,0,1,0,1656581715542
2022-06-30 15:05:16.544000,8020.28,0,1,0,1656581716544
2022-06-30 15:05:17.545000,8031.1,0,1,0,1656581717545
2022-06-30 15:05:18.548000,8030.32,0,1,0,1656581718548
2022-06-30 15:05:19.547000,8045.83,0,1,0,1656581719547
2022-06-30 15:05:20.550000,8030.32,0,1,0,1656581720550
2022-06-30 15:05:21.551000,8030.32,0,1,0,1656581721551
2022-06-30 15:05:22.553000,8045.83,0,1,0,1656581722553
2022-06-30 15:05:23.554000,8030.32,0,1,0,1656581723554
2022-06-30 15:05:24.557000,8045.83,0,1,0,1656581724557
2022-06-30 15:05:25.590000,8045.83,0,1,0,1656581725590
2022-06-30 15:05:26.591000,8020.28,0,1,0,1656581726591
2022-06-30 15:05:27.593000,8030.32,0,1,0,1656581727593
2022-06-30 15:05:28.594000,7987.22,0,1,0,1656581728594
2022-06-30 15:05:29.596000,8045.83,0,1,0,1656581729596
2022-06-30 15:05:30.597000,8031.1,0,1,0,1656581730597
2022-06-30 15:05:31.600000,7987.22,0,1,0,1656581731600
2022-06-30 15:05:32.602000,7972.7,0,1,0,1656581732602
2022-06-30 15:05:33.603000,8030.32,0,1,0,1656581733603
2022-06-30 15:05:34.606000,8045.83,0,1,0,1656581734606
2022-06-30 15:05:35.637000,8031.1,0,1,0,1656581735637
2022-06-30 15:05:36.640000,8020.28,0,1,0,1656581736640
2022-06-30 15:05:37.642000,7987.22,0,1,0,1656581737642
2022-06-30 15:05:38.644000,8031.1,0,1,0,1656581738644
2022-06-30 15:05:39.645000,8045.83,0,1,0,1656581739645
2022-06-30 15:05:40.648000,7987.22,0,1,0,1656581740648
2022-06-30 15:05:41.650000,8031.1,0,1,0,1656581741650
2022-06-30 15:05:42.651000,8030.32,0,1,0,1656581742651
2022-06-30 15:05:43.653000,7987.22,0,1,0,1656581743653
2022-06-30 15:05:44.654000,7987.22,0,1,0,1656581744654
2022-06-30 15:05:45.687000,8031.1,0,1,0,1656581745687
2022-06-30 15:05:46.689000,8020.28,0,1,0,1656581746689
2022-06-30 15:05:47.690000,8030.32,0,1,0,1656581747690
2022-06-30 15:05:48.692000,8030.32,0,1,0,1656581748692
2022-06-30 15:05:49.695000,8045.83,0,1,0,1656581749695
2022-06-30 15:05:50.696000,8030.32,0,1,0,1656581750696
2022-06-30 15:05:51.698000,8031.1,0,1,0,1656581751698
2022-06-30 15:05:52.700000,7987.22,0,1,0,1656581752700
2022-06-30 15:05:53.701000,8030.32,0,1,0,1656581753701
2022-06-30 15:05:54.703000,8045.83,0,1,0,1656581754703
2022-06-30 15:05:55.735000,8028,0,1,0,1656581755735
2022-06-30 15:05:56.735000,8020.28,0,1,0,1656581756735
2022-06-30 15:05:57.737000,8031.1,0,1,0,1656581757737
2022-06-30 15:05:58.739000,8045.05,0,1,0,1656581758739
2022-06-30 15:05:59.741000,7987.22,0,1,0,1656581759741
2022-06-30 15:06:00.742000,8030.32,0,1,0,1656581760742
2022-06-30 15:06:01.744000,8045.05,0,1,0,1656581761744
2022-06-30 15:06:02.746000,8030.32,0,1,0,1656581762746
2022-06-30 15:06:03.747000,8030.32,0,1,0,1656581763747
2022-06-30 15:06:04.748000,8045.83,0,1,0,1656581764748
2022-06-30 15:06:05.783000,8030.32,0,1,0,1656581765783
2022-06-30 15:06:06.783000,8020.28,0,1,0,1656581766783
2022-06-30 15:06:07.783000,8045.83,0,1,0,1656581767783
2022-06-30 15:06:08.785000,8030.32,0,1,0,1656581768785
2022-06-30 15:06:09.786000,7987.22,0,1,0,1656581769786
2022-06-30 15:06:10.789000,8045.83,0,1,0,1656581770789
2022-06-30 15:06:11.791000,8031.1,0,1,0,1656581771791
2022-06-30 15:06:12.792000,8030.32,0,1,0,1656581772792
2022-06-30 15:06:13.795000,8045.83,0,1,0,1656581773795
2022-06-30 15:06:14.796000,8042.98,0,1,0,1656581774796
2022-06-30 15:06:15.831000,8031.1,0,1,0,1656581775831
2022-06-30 15:06:16.834000,8020.28,0,1,0,1656581776834
2022-06-30 15:06:17.835000,7972.7,0,1,0,1656581777835
2022-06-30 15:06:18.838000,8030.32,0,1,0,1656581778838
2022-06-30 15:06:19.839000,8045.83,0,1,0,1656581779839
2022-06-30 15:06:20.842000,8030.32,0,1,0,1656581780842
2022-06-30 15:06:21.843000,7972.7,0,1,0,1656581781843
2022-06-30 15:06:22.845000,8045.83,0,1,0,1656581782845
2022-06-30 15:06:23.847000,8031.1,0,1,0,1656581783847
2022-06-30 15:06:24.849000,7987.22,0,1,0,1656581784849
2022-06-30 15:06:25.879000,8045.83,0,1,0,1656581785879
2022-06-30 15:06:26.880000,8020.28,0,1,0,1656581786880
2022-06-30 15:06:27.882000,8030.32,0,1,0,1656581787882
2022-06-30 15:06:28.882000,8045.83,0,1,0,1656581788882
2022-06-30 15:06:29.883000,8045.83,0,1,0,1656581789883
2022-06-30 15:06:30.886000,8030.32,0,1,0,1656581790886
2022-06-30 15:06:31.888000,8045.83,0,1,0,1656581791888
2022-06-30 15:06:32.890000,8030.32,0,1,0,1656581792890
2022-06-30 15:06:33.891000,8030.32,0,1,0,1656581793891
2022-06-30 15:06:34.894000,7987.22,0,1,0,1656581794894
2022-06-30 15:06:35.929000,8030.32,0,1,0,1656581795929
2022-06-30 15:06:36.929000,8020.28,0,1,0,1656581796929
2022-06-30 15:06:37.930000,7987.22,0,1,0,1656581797930
2022-06-30 15:06:38.932000,8031.1,0,1,0,1656581798932
2022-06-30 15:06:39.933000,8045.83,0,1,0,1656581799933
2022-06-30 15:06:40.935000,7987.22,0,1,0,1656581800935
2022-06-30 15:06:41.937000,7972.7,0,1,0,1656581801937
2022-06-30 15:06:42.938000,8030.32,0,1,0,1656581802938
2022-06-30 15:06:43.940000,8045.05,0,1,0,1656581803940
2022-06-30 15:06:44.942000,7987.22,0,1,0,1656581804942
2022-06-30 15:06:45.977000,8030.32,0,1,0,1656581805977
2022-06-30 15:06:46.977000,8020.28,0,1,0,1656581806977
2022-06-30 15:06:47.978000,8031.1,0,1,0,1656581807978
2022-06-30 15:06:48.980000,8030.32,0,1,0,1656581808980
2022-06-30 15:06:49.981000,7987.22,0,1,0,1656581809981
