datetime,frequency11,humidity1,state1,temperature1,timestamp
29:00.6,7588.64,0,1,0,1.6565E+12
29:01.6,7550.13,0,1,0,1.6565E+12
29:02.6,7550.13,0,1,0,1.6565E+12
29:03.6,7588.64,0,1,0,1.6565E+12
29:04.6,7550.13,0,1,0,1.6565E+12
29:05.6,7588.64,0,1,0,1.6565E+12
29:06.6,7537.16,0,1,0,1.6565E+12
29:07.6,7590.02,0,1,0,1.6565E+12
29:08.6,7589.33,0,1,0,1.6565E+12
29:09.6,7579.66,0,1,0,1.6565E+12
29:10.6,7602.48,0,1,0,1.6565E+12
29:11.6,7537.16,0,1,0,1.6565E+12
29:12.6,7550.13,0,1,0,1.6565E+12
29:13.6,7602.48,0,1,0,1.6565E+12
29:14.6,7588.64,0,1,0,1.6565E+12
29:15.6,7588.64,0,1,0,1.6565E+12
29:16.7,7550.13,0,1,0,1.6565E+12
29:17.7,7602.48,0,1,0,1.6565E+12
29:18.7,7589.33,0,1,0,1.6565E+12
29:19.7,7528.31,0,1,0,1.6565E+12
29:20.7,7588.64,0,1,0,1.6565E+12
29:21.7,7588.64,0,1,0,1.6565E+12
29:22.7,7602.48,0,1,0,1.6565E+12
29:23.7,7589.33,0,1,0,1.6565E+12
29:24.7,7537.16,0,1,0,1.6565E+12
29:25.7,7550.82,0,1,0,1.6565E+12
29:26.7,7537.16,0,1,0,1.6565E+12
29:27.7,7550.82,0,1,0,1.6565E+12
29:28.7,7550.13,0,1,0,1.6565E+12
29:29.7,7580.35,0,1,0,1.6565E+12
29:30.7,7589.33,0,1,0,1.6565E+12
29:32.4,7579.43,0,1,0,1.6565E+12
29:33.4,7588.64,0,1,0,1.6565E+12
29:34.4,7537.16,0,1,0,1.6565E+12
29:35.4,7550.82,0,1,0,1.6565E+12
29:36.4,7537.16,0,1,0,1.6565E+12
29:37.4,7602.48,0,1,0,1.6565E+12
29:38.4,7550.13,0,1,0,1.6565E+12
29:39.4,7579.66,0,1,0,1.6565E+12
29:40.4,7588.64,0,1,0,1.6565E+12
29:41.4,7602.48,0,1,0,1.6565E+12
29:42.4,7602.48,0,1,0,1.6565E+12
29:43.4,7537.16,0,1,0,1.6565E+12
29:44.4,7550.13,0,1,0,1.6565E+12
29:45.4,7589.33,0,1,0,1.6565E+12
29:46.4,7588.64,0,1,0,1.6565E+12
29:47.4,7550.13,0,1,0,1.6565E+12
29:48.4,7589.33,0,1,0,1.6565E+12
29:49.4,7579.66,0,1,0,1.6565E+12
29:50.4,7550.13,0,1,0,1.6565E+12
29:51.4,7588.64,0,1,0,1.6565E+12
29:52.4,7602.48,0,1,0,1.6565E+12
29:53.4,7550.13,0,1,0,1.6565E+12
29:54.4,7589.33,0,1,0,1.6565E+12
29:55.4,7537.16,0,1,0,1.6565E+12
29:56.4,7602.48,0,1,0,1.6565E+12
29:57.4,7602.48,0,1,0,1.6565E+12
29:58.4,7589.33,0,1,0,1.6565E+12
29:59.4,7567.27,0,1,0,1.6565E+12
30:00.4,7589.33,0,1,0,1.6565E+12
30:01.4,7588.64,0,1,0,1.6565E+12
30:02.4,7550.13,0,1,0,1.6565E+12
30:03.4,7588.64,0,1,0,1.6565E+12
