datetime,frequency11,humidity1,state1,temperature1,timestamp
2022-06-23 16:37:00.750000,13071.21,0,1,0,1655982420750
2022-06-23 16:37:01.752000,13071.21,0,1,0,1655982421752
2022-06-23 16:37:02.753000,13110.28,0,1,0,1655982422753
2022-06-23 16:37:03.755000,13069.16,0,1,0,1655982423755
2022-06-23 16:37:04.790000,13199.58,0,1,0,1655982424790
2022-06-23 16:37:05.792000,13110.28,0,1,0,1655982425792
2022-06-23 16:37:06.794000,13071.21,0,1,0,1655982426794
2022-06-23 16:37:07.796000,13112.35,0,1,0,1655982427796
2022-06-23 16:37:08.798000,13266.82,0,1,0,1655982428798
2022-06-23 16:37:09.800000,13071.21,0,1,0,1655982429800
2022-06-23 16:37:10.802000,13226.81,0,1,0,1655982430802
2022-06-23 16:37:11.802000,13110.28,0,1,0,1655982431802
2022-06-23 16:37:12.804000,13110.28,0,1,0,1655982432804
2022-06-23 16:37:13.806000,13071.21,0,1,0,1655982433806
2022-06-23 16:37:14.839000,13044.61,0,1,0,1655982434839
2022-06-23 16:37:15.841000,13071.21,0,1,0,1655982435841
2022-06-23 16:37:16.843000,13071.21,0,1,0,1655982436843
2022-06-23 16:37:17.845000,13110.28,0,1,0,1655982437845
2022-06-23 16:37:18.847000,13071.21,0,1,0,1655982438847
2022-06-23 16:37:19.849000,13071.21,0,1,0,1655982439849
2022-06-23 16:37:20.849000,13110.28,0,1,0,1655982440849
2022-06-23 16:37:21.851000,13071.21,0,1,0,1655982441851
2022-06-23 16:37:22.853000,13110.28,0,1,0,1655982442853
2022-06-23 16:37:23.854000,13112.35,0,1,0,1655982443854
2022-06-23 16:37:24.889000,13199.58,0,1,0,1655982444889
2022-06-23 16:37:25.891000,13071.21,0,1,0,1655982445891
2022-06-23 16:37:26.893000,13112.35,0,1,0,1655982446893
2022-06-23 16:37:27.895000,13110.28,0,1,0,1655982447895
2022-06-23 16:37:28.897000,13071.21,0,1,0,1655982448897
2022-06-23 16:37:29.898000,13110.28,0,1,0,1655982449898
2022-06-23 16:37:30.900000,13226.81,0,1,0,1655982450900
2022-06-23 16:37:31.902000,13071.21,0,1,0,1655982451902
2022-06-23 16:37:32.904000,13112.35,0,1,0,1655982452904
2022-06-23 16:37:33.906000,13069.16,0,1,0,1655982453906
2022-06-23 16:37:34.939000,13042.57,0,1,0,1655982454939
