datetime,frequency11,humidity1,state1,temperature1,timestamp
2022-07-01 14:20:00.310000,7448.9,38,1,23,1656665400310
2022-07-01 14:20:01.311000,7448.9,38,1,23,1656665401311
2022-07-01 14:20:02.314000,7426.33,38,1,23,1656665402314
2022-07-01 14:20:03.316000,7435.61,38,1,23,1656665403316
2022-07-01 14:20:04.318000,7448.23,38,1,23,1656665404318
2022-07-01 14:20:05.320000,7448.23,38,1,23,1656665405320
2022-07-01 14:20:06.322000,7435.61,38,1,23,1656665406322
2022-07-01 14:20:07.325000,7448.23,38,1,23,1656665407325
2022-07-01 14:20:08.327000,7435.61,38,1,23,1656665408327
2022-07-01 14:20:09.329000,7435.61,38,1,23,1656665409329
2022-07-01 14:20:10.331000,7448.23,38,1,23,1656665410331
2022-07-01 14:20:11.333000,7435.61,38,1,23,1656665411333
2022-07-01 14:20:12.335000,7476.97,38,1,23,1656665412335
2022-07-01 14:20:13.337000,7448.23,38,1,23,1656665413337
2022-07-01 14:20:14.339000,7485.7,38,1,23,1656665414339
2022-07-01 14:20:15.341000,7448.9,38,1,23,1656665415341
2022-07-01 14:20:16.342000,7448.9,38,1,23,1656665416342
2022-07-01 14:20:17.344000,7485.7,38,1,23,1656665417344
2022-07-01 14:20:18.346000,7485.7,38,1,23,1656665418346
2022-07-01 14:20:19.347000,7499.18,38,1,23,1656665419347
2022-07-01 14:20:20.349000,7499.18,38,1,23,1656665420349
2022-07-01 14:20:21.351000,7435.61,38,1,23,1656665421351
2022-07-01 14:20:22.353000,7476.97,38,1,23,1656665422353
2022-07-01 14:20:23.355000,7485.7,38,1,23,1656665423355
2022-07-01 14:20:24.357000,7435.61,38,1,23,1656665424357
2022-07-01 14:20:25.358000,7448.23,38,1,23,1656665425358
2022-07-01 14:20:26.360000,7435.61,38,1,23,1656665426360
2022-07-01 14:20:27.362000,7485.7,38,1,23,1656665427362
2022-07-01 14:20:28.363000,7448.9,38,1,23,1656665428363
2022-07-01 14:20:29.365000,7485.7,38,1,23,1656665429365
2022-07-01 14:20:30.367000,7448.9,38,1,23,1656665430367
2022-07-01 14:20:31.368000,7448.23,38,1,23,1656665431368
2022-07-01 14:20:32.369000,7476.97,38,1,23,1656665432369
2022-07-01 14:20:33.371000,7435.61,38,1,23,1656665433371
2022-07-01 14:20:34.372000,7448.23,38,1,23,1656665434372
2022-07-01 14:20:35.374000,7448.23,38,1,23,1656665435374
2022-07-01 14:20:36.376000,7435.61,38,1,23,1656665436376
2022-07-01 14:20:37.377000,7448.9,38,1,23,1656665437377
