datetime,frequency11,humidity1,state1,temperature1,timestamp
2022-07-02 15:15:00.773000,8959.29,0,1,0,1656755100773
2022-07-02 15:15:01.774000,8959.29,0,1,0,1656755101774
2022-07-02 15:15:02.776000,8941.02,0,1,0,1656755102776
2022-07-02 15:15:03.779000,9001.87,0,1,0,1656755103779
2022-07-02 15:15:04.780000,9033.1,0,1,0,1656755104780
2022-07-02 15:15:05.782000,9033.1,0,1,0,1656755105782
2022-07-02 15:15:06.784000,8941.02,0,1,0,1656755106784
2022-07-02 15:15:07.785000,8960.25,0,1,0,1656755107785
2022-07-02 15:15:08.787000,9014.53,0,1,0,1656755108787
2022-07-02 15:15:09.789000,8941.02,0,1,0,1656755109789
2022-07-02 15:15:10.792000,8959.29,0,1,0,1656755110792
2022-07-02 15:15:11.794000,9013.56,0,1,0,1656755111794
2022-07-02 15:15:12.796000,8941.02,0,1,0,1656755112796
2022-07-02 15:15:13.798000,9000.9,0,1,0,1656755113798
2022-07-02 15:15:14.800000,9013.56,0,1,0,1656755114800
2022-07-02 15:15:15.802000,8960.25,0,1,0,1656755115802
2022-07-02 15:15:16.803000,8960.25,0,1,0,1656755116803
2022-07-02 15:15:17.805000,8941.02,0,1,0,1656755117805
2022-07-02 15:15:18.807000,9014.53,0,1,0,1656755118807
2022-07-02 15:15:19.810000,9033.1,0,1,0,1656755119810
2022-07-02 15:15:20.812000,9033.1,0,1,0,1656755120812
2022-07-02 15:15:21.814000,8941.02,0,1,0,1656755121814
2022-07-02 15:15:22.815000,9033.1,0,1,0,1656755122815
2022-07-02 15:15:23.816000,8928.57,0,1,0,1656755123816
2022-07-02 15:15:24.818000,9013.56,0,1,0,1656755124818
2022-07-02 15:15:25.820000,9033.1,0,1,0,1656755125820
2022-07-02 15:15:26.822000,9013.56,0,1,0,1656755126822
2022-07-02 15:15:27.824000,9013.56,0,1,0,1656755127824
2022-07-02 15:15:28.825000,8960.25,0,1,0,1656755128825
2022-07-02 15:15:29.827000,9013.56,0,1,0,1656755129827
2022-07-02 15:15:30.829000,8959.29,0,1,0,1656755130829
2022-07-02 15:15:31.832000,8959.29,0,1,0,1656755131832
2022-07-02 15:15:32.834000,8941.02,0,1,0,1656755132834
2022-07-02 15:15:33.836000,9000.9,0,1,0,1656755133836
2022-07-02 15:15:34.839000,8960.25,0,1,0,1656755134839
2022-07-02 15:15:35.841000,8960.25,0,1,0,1656755135841
2022-07-02 15:15:36.843000,8941.02,0,1,0,1656755136843
2022-07-02 15:15:37.846000,8959.29,0,1,0,1656755137846
2022-07-02 15:15:38.848000,8941.02,0,1,0,1656755138848
2022-07-02 15:15:39.850000,9013.56,0,1,0,1656755139850
2022-07-02 15:15:40.853000,9033.1,0,1,0,1656755140853
2022-07-02 15:15:41.855000,8941.02,0,1,0,1656755141855
2022-07-02 15:15:42.857000,8941.02,0,1,0,1656755142857
2022-07-02 15:15:44.990000,9042.57,0,1,0,1656755144990
2022-07-02 15:15:45.992000,9033.1,0,1,0,1656755145992
2022-07-02 15:15:46.994000,8941.02,0,1,0,1656755146994
2022-07-02 15:15:47.995000,9033.1,0,1,0,1656755147995
2022-07-02 15:15:48.997000,9014.53,0,1,0,1656755148997
2022-07-02 15:15:49.999000,9014.53,0,1,0,1656755149999
2022-07-02 15:15:51.000000,8959.29,0,1,0,1656755151000
2022-07-02 15:15:52.002000,8941.02,0,1,0,1656755152002
2022-07-02 15:15:53.004000,9014.53,0,1,0,1656755153004
2022-07-02 15:15:54.007000,9001.87,0,1,0,1656755154007
2022-07-02 15:15:55.009000,8941.02,0,1,0,1656755155009
2022-07-02 15:15:56.011000,9033.1,0,1,0,1656755156011
2022-07-02 15:15:57.012000,8960.25,0,1,0,1656755157012
2022-07-02 15:15:58.014000,8941.02,0,1,0,1656755158014
2022-07-02 15:15:59.016000,9013.56,0,1,0,1656755159016
2022-07-02 15:16:00.019000,9033.1,0,1,0,1656755160019
2022-07-02 15:16:01.021000,8960.25,0,1,0,1656755161021
2022-07-02 15:16:02.023000,8941.02,0,1,0,1656755162023
