datetime,frequency11,humidity1,state1,temperature1,timestamp
2022-06-30 15:04:00.068000,9463.96,0,1,0,1656581640068
2022-06-30 15:04:01.102000,9499.56,0,1,0,1656581641102
2022-06-30 15:04:02.104000,9479.03,0,1,0,1656581642104
2022-06-30 15:04:03.106000,9539.8,0,1,0,1656581643106
2022-06-30 15:04:04.106000,9499.56,0,1,0,1656581644106
2022-06-30 15:04:05.108000,9560.6,0,1,0,1656581645108
2022-06-30 15:04:06.110000,9479.03,0,1,0,1656581646110
2022-06-30 15:04:07.110000,9582.58,0,1,0,1656581647110
2022-06-30 15:04:08.112000,9560.6,0,1,0,1656581648112
2022-06-30 15:04:09.114000,9499.56,0,1,0,1656581649114
2022-06-30 15:04:10.115000,9546.36,0,1,0,1656581650115
2022-06-30 15:04:11.150000,9560.6,0,1,0,1656581651150
2022-06-30 15:04:12.152000,9560.6,0,1,0,1656581652152
2022-06-30 15:04:13.153000,9581.48,0,1,0,1656581653153
2022-06-30 15:04:14.155000,9499.56,0,1,0,1656581654155
2022-06-30 15:04:15.157000,9560.6,0,1,0,1656581655157
2022-06-30 15:04:16.158000,9499.56,0,1,0,1656581656158
2022-06-30 15:04:17.160000,9560.6,0,1,0,1656581657160
2022-06-30 15:04:18.162000,9560.6,0,1,0,1656581658162
2022-06-30 15:04:19.163000,9582.58,0,1,0,1656581659163
2022-06-30 15:04:20.163000,9546.36,0,1,0,1656581660163
2022-06-30 15:04:21.198000,9465.04,0,1,0,1656581661198
2022-06-30 15:04:22.893000,9545.99,0,1,0,1656581662893
2022-06-30 15:04:23.895000,9560.6,0,1,0,1656581663895
2022-06-30 15:04:24.897000,9582.58,0,1,0,1656581664897
2022-06-30 15:04:25.897000,9582.58,0,1,0,1656581665897
2022-06-30 15:04:26.899000,9479.03,0,1,0,1656581666899
2022-06-30 15:04:27.901000,9560.6,0,1,0,1656581667901
2022-06-30 15:04:28.902000,9499.56,0,1,0,1656581668902
2022-06-30 15:04:29.903000,9546.36,0,1,0,1656581669903
2022-06-30 15:04:30.905000,9560.6,0,1,0,1656581670905
2022-06-30 15:04:31.905000,9582.58,0,1,0,1656581671905
2022-06-30 15:04:32.907000,9560.6,0,1,0,1656581672907
2022-06-30 15:04:33.909000,9560.6,0,1,0,1656581673909
2022-06-30 15:04:34.909000,9499.56,0,1,0,1656581674909
2022-06-30 15:04:35.911000,9479.03,0,1,0,1656581675911
2022-06-30 15:04:36.913000,9560.6,0,1,0,1656581676913
2022-06-30 15:04:37.915000,9499.56,0,1,0,1656581677915
2022-06-30 15:04:38.917000,9560.6,0,1,0,1656581678917
2022-06-30 15:04:39.917000,9465.04,0,1,0,1656581679917
2022-06-30 15:04:40.917000,9500.65,0,1,0,1656581680917
2022-06-30 15:04:41.919000,9560.6,0,1,0,1656581681919
2022-06-30 15:04:42.921000,9561.69,0,1,0,1656581682921
2022-06-30 15:04:43.922000,9499.56,0,1,0,1656581683922
2022-06-30 15:04:44.924000,9499.56,0,1,0,1656581684924
2022-06-30 15:04:45.926000,9560.6,0,1,0,1656581685926
2022-06-30 15:04:46.927000,9582.58,0,1,0,1656581686927
2022-06-30 15:04:47.929000,9560.6,0,1,0,1656581687929
2022-06-30 15:04:48.931000,9561.69,0,1,0,1656581688931
2022-06-30 15:04:49.931000,9546.36,0,1,0,1656581689931
2022-06-30 15:04:50.933000,9479.03,0,1,0,1656581690933
2022-06-30 15:04:51.935000,9479.03,0,1,0,1656581691935
2022-06-30 15:04:52.935000,9499.56,0,1,0,1656581692935
2022-06-30 15:04:53.937000,9479.03,0,1,0,1656581693937
2022-06-30 15:04:54.939000,9582.58,0,1,0,1656581694939
2022-06-30 15:04:55.939000,9582.58,0,1,0,1656581695939
2022-06-30 15:04:56.941000,9479.03,0,1,0,1656581696941
2022-06-30 15:04:57.943000,9479.03,0,1,0,1656581697943
2022-06-30 15:04:58.945000,9499.56,0,1,0,1656581698945
2022-06-30 15:04:59.947000,9546.36,0,1,0,1656581699947
2022-06-30 15:05:00.949000,9479.03,0,1,0,1656581700949
2022-06-30 15:05:01.951000,9582.58,0,1,0,1656581701951
2022-06-30 15:05:02.953000,9560.6,0,1,0,1656581702953
2022-06-30 15:05:03.955000,9560.6,0,1,0,1656581703955
2022-06-30 15:05:04.955000,9582.58,0,1,0,1656581704955
